,obs,dxx,dyy,dxy,dtt,abic_val
381,0.0027660463230280686,0.6449611899198,2.6179093115772414,2.5423869768377174,2.479017368942241,5683.673123279584
382,0.002765961589624389,0.6451404109157254,2.6202525899741764,2.5435569474277617,2.479586677501196,5683.673126689198
383,0.002765644322207397,0.6451000411578688,2.619849245745887,2.543376369624485,2.4795229814319195,5683.67313273912
384,0.0027664599878940736,0.6449929637662652,2.618163935240885,2.5424863676143743,2.479035955890098,5683.673124396742
385,0.0027657163704424823,0.6453867472147048,2.6235218710293524,2.5451950507899204,2.480394684850082,5683.673151965963
386,0.002766381127579679,0.6449187315640755,2.617236527965168,2.542030713167764,2.4788217838251367,5683.67312291662
387,0.0027660896898282976,0.6449083000779623,2.617210651149788,2.542036677555342,2.47884570077155,5683.673124327783
388,0.0027663184509278166,0.644838712210556,2.6162312448888585,2.5415368407495893,2.478586693132467,5683.673123546119
389,0.002766556664484383,0.6447076164647563,2.614451120507189,2.540634878788576,2.478136524954503,5683.673134027871
390,0.0027661103463384857,0.6450321850728105,2.6188010168344564,2.54282611534683,2.4792240598278243,5683.673122383626
391,0.002765918407182769,0.644870683263725,2.616791468998828,2.5418405308494054,2.4787622760285086,5683.6731288179035
392,0.0027663245827754114,0.6449623914670345,2.617820751210386,2.5423248930407873,2.4789675330919905,5683.673122171924
393,0.002766382643863277,0.6449769796031202,2.6179886731525186,2.542405479979581,2.4790012590538053,5683.673121880148
394,0.0027665291325154966,0.6450113221084108,2.6183777708809854,2.542589901256114,2.4790790418556274,5683.673124649664
395,0.002766179552923174,0.6451019036190042,2.619672302417685,2.5432530947806113,2.4794261731278704,5683.673125917056
396,0.0027662837257728112,0.644904499994274,2.6170910852904705,2.541965795648054,2.4787965364810196,5683.67312187997
397,0.002766546666499639,0.6449567219799093,2.617665773975974,2.5422341871861867,2.478907091733844,5683.6731244262155
398,0.002766171400411926,0.6449600729319256,2.6178484250528378,2.5423487785639742,2.47898979918023,5683.673121934387
399,0.0027661279542720366,0.6450157211287122,2.618583512662427,2.5427177287707132,2.4791698959730977,5683.673121327045
400,0.002766001376307058,0.6450642213807546,2.619257264953006,2.543061306197013,2.47934397037926,5683.673122414113
401,0.0027664057811311853,0.6448956862141195,2.61693220909331,2.5418790207194024,2.4787459670637864,5683.673122372078
402,0.002766331919474959,0.644929808220558,2.6173992859660724,2.5421157613005807,2.4788654816107965,5683.673121604028
403,0.002766194472942244,0.6449524390430987,2.6177435418682444,2.542296498542254,2.4789616491997384,5683.673120624748
404,0.0027661294203204997,0.6449474628887221,2.617704938051125,2.542282301411912,2.47895870725885,5683.67312037772
405,0.002766330863400426,0.6449497135454678,2.617658476296321,2.5422460232374537,2.4789269468019226,5683.673120127771
406,0.0027664105983418864,0.6449445339146365,2.6175635070865675,2.5421946471316206,2.478895521210357,5683.673119832927
407,0.002766130804597498,0.6449198300065785,2.61734820173355,2.5421049973109398,2.4788731930566774,5683.673120931129
408,0.002766168548929414,0.6449984441344679,2.6183487667051244,2.5426003981512095,2.479108587786984,5683.673119193212
409,0.002766110962306037,0.6450454213363056,2.6189778340432532,2.542917758811078,2.479264628171002,5683.673118988256
410,0.002766031979847373,0.6450193790807696,2.6186719138997128,2.542771214781753,2.479199298024311,5683.673118906043
411,0.0027658820222291568,0.6450641691757745,2.619308459888445,2.543099004894866,2.47936622308821,5683.673119804576
412,0.0027661975463053206,0.6449349286771363,2.6175229925635737,2.5421906243036614,2.478906639525777,5683.673117099106
413,0.0027662323429785227,0.6448945362463469,2.6169928935905653,2.5419271130472634,2.47877502178524,5683.673115798541
414,0.002766235311754342,0.6450207026798428,2.6186161803661205,2.542732201655059,2.4791640722402497,5683.673116372518
415,0.00276627905381409,0.6450223636496122,2.618623855919553,2.5427348360141266,2.479160698876079,5683.673115056916
416,0.002766353873596261,0.6450598172919598,2.6190834358128705,2.5429611335215805,2.4792617008566484,5683.673114411715
417,0.0027659752025100963,0.6450714096294433,2.619373488888779,2.543129151463174,2.47937037645362,5683.673114839412
418,0.0027662205159049934,0.6449809121276261,2.6181171414652926,2.5424905176063888,2.47904354802779,5683.673110826363
419,0.002766275294331564,0.6449486599425969,2.6176869012528527,2.542276923922948,2.4789330153490754,5683.673107320254
420,0.0027663968363854765,0.6449786647893098,2.6180289847259925,2.5424393280168145,2.4790023614528898,5683.673108000519
421,0.0027662581003496008,0.644960526921925,2.6178498593774844,2.5423611948429388,2.4789729026587572,5683.673105181389
